TIME,DATE,ActStsMach,ActTimCyc,ActTimFill[1],ActTimPlst[1],ActStrCsh[1],ActStrPlst[1],ActPrsMachSpecMax,ActCntCyc,@ActCntCycGood,ActCntCycRej,"ActTmpBrlZn[1,1]","ActTmpBrlZn[1,3]","ActTmpBrlZn[1,4]","ActTmpBrlZn[1,5]","ActTmpBrlZn[1,8]",@Set_SB_Nozzle1Temperature,@Set_SB_Barrel1Temperature,@Set_SB_Barrel2Temperature,@Set_SB_Barrel3Temperature,@Set_SB_FeedThroatTemperature,@Set_SB_UpperLimitOfNozzle1Temperature,@Set_SB_UpperLimitOfBarrel1Temperature,@Set_SB_UpperLimitOfBarrel2Temperature,@Set_SB_UpperLimitOfBarrel3Temperature,@Set_SB_UpperLimitOfFeedThroatTemperature,@Set_SB_LowerLimitOfNozzle1Temperature,@Set_SB_LowerLimitOfBarrel1Temperature,@Set_SB_LowerLimitOfBarrel2Temperature,@Set_SB_LowerLimitOfBarrel3Temperature,@Set_SB_LowerLimitOfFeedThroatTemperature,@ActExtStartPos,SetRecMld,@ActExtTorque6,@ActConsumpPower,@ActInjPeakTime,@ActInjPeakPos,@ActCntCycNoReset,ActPrsXfrSpec[1],@ActContainerGood,@ActInjStartPrs,@ActFlowPeak,@ActBackFlow,@ActLockUpTime,@ActScrewRev,@ActClampOpenTime,@ActEjectTime,@ActPackEndPrs,@ActPackEndPos,@ActResidenceTime,ActStrXfr[1],ActStrCsh[1]
15:04:48,20200822,0A000,12.1,0.335,2.47,4.81,48,87.6,299698,299568,130,220,220,220.7,220.4,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.81,L99- NOM,19.4,14.5,0.337,7.74,3893666,87.2,0,-0.4,3.39,2.22,0.25,0.22,4.84,1.28,57.6,4.81,7.97,8,4.81
15:04:58,20200822,0A000,12.11,0.335,2.49,4.82,48,87.7,299699,299569,130,220,220,220.7,220.6,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.72,L99- NOM,19.61,14.5,0.337,7.74,3893667,87.3,0,-0.5,3.39,2.26,0.25,0.22,4.85,1.28,57.5,4.82,7.96,8,4.82
15:05:14,20200822,0A000,12.1,0.335,2.49,4.92,48,87.9,299700,299570,130,220,220,220.7,220.6,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.74,L99- NOM,19.69,14.7,0.337,7.74,3893668,87.6,0,-0.5,3.43,2.18,0.25,0.22,4.83,1.29,57.5,4.92,7.97,8,4.92
15:05:24,20200822,0A000,12.09,0.335,2.49,4.86,48,87.8,299701,299571,130,220,220,220.6,220.5,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.83,L99- NOM,19.82,15.9,0.337,7.71,3893669,87.5,0,-0.5,3.43,2.22,0.26,0.22,4.83,1.28,57.5,4.86,7.94,8,4.86
15:05:39,20200822,0A000,12.08,0.335,2.5,4.92,48,87.8,299702,299572,130,220,220.1,220.4,220.4,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.77,L99- NOM,19.78,18,0.337,7.74,3893670,87.4,0,-0.5,3.39,2.22,0.25,0.22,4.82,1.29,57.5,4.92,7.94,8,4.92
15:05:49,20200822,0A000,12.1,0.335,2.49,4.86,48,87.6,299703,299573,130,220,220.1,220.3,220.2,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.83,L99- NOM,19.61,18.9,0.337,7.74,3893671,87.3,0,-0.5,3.35,2.18,0.25,0.22,4.84,1.28,57.5,4.86,7.93,8,4.86
15:06:00,20200822,0A000,12.09,0.335,2.49,4.86,48,87.7,299704,299574,130,220,220.1,220.2,220.1,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.77,L99- NOM,19.74,19.3,0.337,7.71,3893672,87.3,0,-0.5,3.39,2.18,0.25,0.22,4.83,1.28,57.5,4.86,7.96,8,4.86
15:06:15,20200822,0A000,12.08,0.335,2.47,4.92,48,87.8,299705,299575,130,220,220.1,220.1,219.9,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.77,L99- NOM,19.69,20.2,0.337,7.74,3893673,87.5,0,-0.6,3.43,2.18,0.25,0.22,4.82,1.28,57.6,4.92,7.96,8,4.92
15:06:25,20200822,0A000,12.09,0.335,2.47,4.91,48,87.9,299706,299576,130,220,220.1,220,219.8,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.83,L99- NOM,20.03,20.3,0.337,7.74,3893674,87.5,0,-0.5,3.5,2.22,0.26,0.22,4.82,1.28,57.5,4.91,7.96,8,4.91
15:06:35,20200822,0A000,12.1,0.335,2.48,4.97,48,88,299707,299577,130,220,220.1,219.9,219.7,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.83,L99- NOM,20.03,19.7,0.337,7.71,3893675,87.7,0,-0.5,3.43,2.15,0.25,0.22,4.83,1.28,57.6,4.97,7.95,8,4.97
15:06:51,20200822,0A000,12.11,0.335,2.47,4.91,48,87.9,299708,299578,130,220,220.1,219.9,219.7,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.88,L99- NOM,20.28,19.5,0.337,7.74,3893676,87.6,0,-0.4,3.43,2.22,0.25,0.22,4.85,1.28,57.5,4.91,7.96,8,4.91
15:07:01,20200822,0A000,12.1,0.335,2.49,4.86,48,87.9,299709,299579,130,220,220.1,219.9,219.7,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.82,L99- NOM,19.57,19.1,0.337,7.74,3893677,87.6,0,-0.5,3.39,2.15,0.25,0.22,4.84,1.29,57.5,4.86,7.95,8,4.86
15:07:11,20200822,0A000,12.1,0.335,2.47,4.89,48,87.8,299710,299580,130,220,220.1,219.9,219.7,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.78,L99- NOM,19.61,18.9,0.337,7.74,3893678,87.6,0,-0.5,3.39,2.18,0.25,0.22,4.84,1.28,57.5,4.89,7.97,8,4.89
15:07:27,20200822,0A000,12.1,0.335,2.49,4.94,48,88,299711,299581,130,220,220,219.9,219.8,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.81,L99- NOM,19.94,18.4,0.337,7.74,3893679,87.6,0,-0.5,3.47,2.26,0.25,0.22,4.84,1.29,57.5,4.94,7.94,8,4.94
15:07:37,20200822,0A000,12.11,0.335,2.48,4.88,48,87.8,299712,299582,130,220,220,219.9,219.9,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.85,L99- NOM,20.07,18.3,0.337,7.71,3893680,87.4,0,-0.5,3.39,2.15,0.25,0.22,4.85,1.28,57.5,4.88,7.96,8,4.88
15:07:47,20200822,0A000,12.09,0.335,2.49,4.9,48,87.8,299713,299583,130,220,220,220,219.9,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.8,L99- NOM,19.65,17.3,0.337,7.71,3893681,87.5,0,-0.5,3.24,2.07,0.25,0.22,4.83,1.28,57.5,4.9,7.96,8,4.9
15:08:02,20200822,0A000,12.11,0.335,2.47,4.92,48,87.9,299714,299584,130,220,220,220.1,220.1,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.81,L99- NOM,19.74,17,0.337,7.74,3893682,87.6,0,-0.5,3.47,2.18,0.25,0.22,4.85,1.28,57.5,4.92,7.96,8,4.92
15:08:12,20200822,0A000,12.1,0.335,2.5,4.9,48,88,299715,299585,130,220,219.9,220.2,220.2,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.84,L99- NOM,20.32,16.8,0.337,7.74,3893683,87.7,0,-0.5,3.43,2.18,0.25,0.22,4.83,1.28,57.5,4.9,7.96,8,4.9
15:08:28,20200822,0A000,12.1,0.335,2.47,4.87,48,87.8,299716,299586,130,220.1,219.9,220.2,220.3,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.81,L99- NOM,20.24,16.2,0.337,7.74,3893684,87.5,0,-0.5,3.31,2.15,0.25,0.22,4.83,1.28,57.5,4.87,7.97,8,4.87
15:08:38,20200822,0A000,12.09,0.335,2.47,4.93,48,87.8,299717,299587,130,220,219.9,220.2,220.3,44.9,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.79,L99- NOM,20.15,16.7,0.337,7.74,3893685,87.5,0,-0.5,3.5,2.22,0.26,0.22,4.83,1.28,57.5,4.93,7.96,8,4.93
15:08:48,20200822,0A000,12.11,0.335,2.49,4.95,48,87.9,299718,299588,130,220,219.9,220.2,220.2,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.85,L99- NOM,20.03,17.8,0.337,7.74,3893686,87.6,0,-0.5,3.54,2.26,0.25,0.22,4.85,1.29,57.6,4.95,7.94,8,4.95
15:09:04,20200822,0A000,12.09,0.335,2.47,4.9,48,88,299719,299589,130,220,219.9,220.1,220.2,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.86,L99- NOM,20.45,18.2,0.337,7.74,3893687,87.7,0,-0.5,3.43,2.18,0.25,0.22,4.83,1.28,57.5,4.9,7.98,8,4.9
15:09:14,20200822,0A000,12.08,0.335,2.49,4.82,48,87.7,299720,299590,130,220,220,220,220,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.81,L99- NOM,20.07,19.6,0.337,7.74,3893688,87.4,0,-0.5,3.47,2.22,0.25,0.22,4.82,1.28,57.5,4.82,7.95,8,4.82
15:09:24,20200822,0A000,12.11,0.335,2.48,4.88,48,87.9,299721,299591,130,220,220,219.9,219.8,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.74,L99- NOM,19.86,20.3,0.337,7.74,3893689,87.5,0,-0.5,3.47,2.26,0.25,0.22,4.85,1.28,57.5,4.88,7.94,8,4.88
15:09:39,20200822,0A000,12.1,0.335,2.5,4.89,48,87.9,299722,299592,130,220,219.9,219.9,219.8,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.8,L99- NOM,19.82,20,0.337,7.74,3893690,87.6,0,-0.5,3.5,2.26,0.25,0.22,4.84,1.28,57.5,4.89,7.96,8,4.89
15:09:50,20200822,0A000,12.1,0.335,2.48,4.87,48,87.9,299723,299593,130,220,220,219.8,219.8,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.8,L99- NOM,19.78,19.9,0.337,7.74,3893691,87.6,0,-0.5,3.31,2.15,0.25,0.22,4.84,1.28,57.5,4.87,7.95,8,4.87
15:10:05,20200822,0A000,12.09,0.335,2.47,4.91,48,88,299724,299594,130,220,220,219.8,219.7,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.78,L99- NOM,20.11,19.5,0.337,7.74,3893692,87.7,0,-0.5,3.43,2.15,0.25,0.22,4.83,1.28,57.5,4.91,7.95,8,4.91
15:10:15,20200822,0A000,12.1,0.335,2.49,4.95,48,87.9,299725,299595,130,220,220,219.9,219.8,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.83,L99- NOM,20.2,18.7,0.337,7.71,3893693,87.7,0,-0.5,3.47,2.18,0.25,0.22,4.84,1.28,57.5,4.95,7.95,8,4.95
15:10:25,20200822,0A000,12.11,0.335,2.49,4.88,48,87.9,299726,299596,130,220,220,219.9,219.8,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.86,L99- NOM,19.9,18.2,0.337,7.74,3893694,87.5,0,-0.5,3.39,2.22,0.25,0.22,4.85,1.29,57.5,4.88,7.94,8,4.88
15:10:41,20200822,0A000,12.1,0.335,2.48,4.92,48,88,299727,299597,130,220,220,220,219.9,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.79,L99- NOM,19.9,17.5,0.337,7.74,3893695,87.7,0,-0.5,3.43,2.15,0.25,0.22,4.84,1.29,57.5,4.92,7.98,8,4.92
15:10:51,20200822,0A000,12.1,0.335,2.48,4.91,48,87.9,299728,299598,130,220,220,220.1,220,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.83,L99- NOM,19.82,16.9,0.337,7.74,3893696,87.6,0,-0.5,3.39,2.11,0.25,0.22,4.84,1.29,57.5,4.91,7.96,8,4.91
15:11:01,20200822,0A000,12.09,0.335,2.49,4.92,48,87.9,299729,299599,130,220,220,220.1,220.2,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.82,L99- NOM,20.15,16.5,0.337,7.74,3893697,87.6,0,-0.5,3.43,2.22,0.26,0.22,4.82,1.28,57.5,4.92,7.95,8,4.92
15:11:16,20200822,0A000,12.1,0.335,2.5,4.92,48,87.9,299730,299600,130,220,220,220.2,220.2,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.83,L99- NOM,20.11,16.1,0.337,7.74,3893698,87.6,0,-0.5,3.47,2.18,0.25,0.22,4.82,1.28,57.6,4.92,7.94,8,4.92
15:11:27,20200822,0A000,12.11,0.335,2.47,4.87,48,87.8,299731,299601,130,220,220,220.2,220.3,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.83,L99- NOM,20.11,15.9,0.337,7.74,3893699,87.5,0,-0.5,3.43,2.22,0.25,0.22,4.85,1.28,57.6,4.87,7.95,8,4.87
15:11:42,20200822,0A000,12.09,0.335,2.49,4.93,48,87.9,299732,299602,130,220,220,220.2,220.3,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.78,L99- NOM,19.82,16.3,0.337,7.74,3893700,87.5,0,-0.5,3.58,2.26,0.25,0.22,4.83,1.28,57.5,4.93,7.97,8,4.93
15:11:52,20200822,0A000,12.1,0.335,2.5,4.93,48,88.1,299733,299603,130,220,220.1,220.2,220.3,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.84,L99- NOM,19.61,17,0.337,7.74,3893701,87.9,0,-0.5,3.43,2.18,0.25,0.22,4.84,1.28,57.5,4.93,7.94,8,4.93
15:12:02,20200822,0A000,12.1,0.335,2.48,4.93,48,87.8,299734,299604,130,220,220.1,220.1,220.2,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.84,L99- NOM,19.65,18,0.337,7.74,3893702,87.5,0,-0.5,3.39,2.18,0.25,0.22,4.84,1.28,57.5,4.93,7.96,8,4.93
15:12:17,20200822,0A000,12.1,0.335,2.47,4.94,48,87.9,299735,299605,130,220,220.1,220.1,220.1,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.84,L99- NOM,20.11,18.6,0.337,7.74,3893703,87.5,0,-0.5,3.43,2.18,0.25,0.22,4.83,1.28,57.5,4.94,7.98,8,4.94
15:12:28,20200822,0A000,12.1,0.335,2.47,5.03,48,88,299736,299606,130,219.9,220.1,220,219.9,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.86,L99- NOM,19.9,19.5,0.337,7.74,3893704,87.6,0,-0.5,3.5,2.18,0.25,0.22,4.84,1.28,57.5,5.03,7.97,8,5.03
15:12:43,20200822,0A000,12.09,0.335,2.47,4.88,48,87.9,299737,299607,130,219.9,220.1,219.8,219.9,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.95,L99- NOM,20.11,20,0.337,7.74,3893705,87.5,0,-0.5,3.35,2.18,0.25,0.22,4.83,1.28,57.6,4.88,7.97,8,4.88
15:12:53,20200822,0A000,12.1,0.335,2.48,4.83,48,87.7,299738,299608,130,220,220.1,219.7,219.7,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.79,L99- NOM,19.82,20.8,0.337,7.74,3893706,87.3,0,-0.5,3.35,2.18,0.25,0.22,4.83,1.28,57.5,4.83,7.96,8,4.83
15:13:03,20200822,0A000,12.11,0.335,2.51,4.98,48,88,299739,299609,130,220,220.1,219.7,219.6,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.75,L99- NOM,19.82,21.3,0.337,7.74,3893707,87.6,0,-0.5,3.39,2.15,0.25,0.22,4.85,1.28,57.5,4.98,7.93,8,4.98
15:13:13,20200822,0A000,12.09,0.335,2.48,4.86,48,87.8,299740,299610,130,220,220.1,219.6,219.5,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.89,L99- NOM,19.99,21.2,0.337,7.71,3893708,87.5,0,-0.5,3.47,2.18,0.26,0.22,4.82,1.28,57.5,4.86,7.98,8,4.86
15:13:29,20200822,0A000,12.09,0.335,2.49,4.83,48,87.8,299741,299611,130,220,220,219.6,219.4,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.77,L99- NOM,19.57,21.1,0.337,7.71,3893709,87.5,0,-0.5,3.35,2.18,0.25,0.22,4.83,1.28,57.5,4.83,7.94,8,4.83
15:13:39,20200822,0A000,12.1,0.335,2.48,4.89,48,87.9,299742,299612,130,220,220,219.7,219.4,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.74,L99- NOM,19.74,20.5,0.337,7.74,3893710,87.5,0,-0.5,3.5,2.22,0.25,0.22,4.84,1.28,57.5,4.89,7.95,8,4.89
15:13:54,20200822,0A000,12.08,0.335,2.49,4.9,48,87.8,299743,299613,130,220,220,219.7,219.6,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.8,L99- NOM,19.9,19,0.337,7.74,3893711,87.6,0,-0.5,3.43,2.18,0.25,0.22,4.82,1.28,57.5,4.9,7.94,8,4.9
15:14:04,20200822,0A000,12.11,0.335,2.49,4.91,48,87.9,299744,299614,130,220,220,219.8,219.7,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.82,L99- NOM,19.69,18,0.337,7.74,3893712,87.6,0,-0.5,3.31,2.18,0.25,0.22,4.85,1.28,57.6,4.91,7.93,8,4.91
15:14:15,20200822,0A000,12.09,0.335,2.47,4.86,48,88,299745,299615,130,220,220,219.9,219.9,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.82,L99- NOM,19.9,17,0.337,7.74,3893713,87.7,0,-0.5,3.43,2.15,0.25,0.22,4.83,1.28,57.5,4.86,7.98,8,4.86
15:14:30,20200822,0A000,12.09,0.335,2.48,4.82,48,87.7,299746,299616,130,220,219.9,220.1,220.1,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.78,L99- NOM,19.57,15.8,0.337,7.74,3893714,87.4,0,-0.5,3.35,2.18,0.26,0.22,4.82,1.29,57.6,4.82,7.96,8,4.82
15:14:40,20200822,0A000,12.08,0.335,2.49,4.9,48,87.8,299747,299617,130,220,219.9,220.2,220.3,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.73,L99- NOM,19.74,15.5,0.337,7.74,3893715,87.6,0,-0.4,3.43,2.22,0.25,0.22,4.83,1.28,57.5,4.9,7.92,8,4.9
15:14:55,20200822,0A000,12.1,0.335,2.49,4.84,48,87.8,299748,299618,130,220,219.9,220.3,220.4,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.82,L99- NOM,19.82,14.7,0.337,7.74,3893716,87.5,0,-0.5,3.39,2.15,0.25,0.22,4.82,1.28,57.5,4.84,7.96,8,4.84
15:15:06,20200822,0A000,12.09,0.335,2.48,4.89,48,87.8,299749,299619,130,220,219.9,220.4,220.6,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.75,L99- NOM,19.74,14.5,0.337,7.71,3893717,87.4,0,-0.5,3.43,2.26,0.26,0.22,4.82,1.28,57.5,4.89,7.95,8,4.89
15:15:16,20200822,0A000,12.1,0.335,2.48,4.87,48,87.8,299750,299620,130,220,219.9,220.4,220.6,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.8,L99- NOM,19.27,15.1,0.337,7.74,3893718,87.5,0,-0.5,3.43,2.22,0.25,0.22,4.83,1.28,57.5,4.87,7.94,8,4.87
15:15:31,20200822,0A000,12.1,0.335,2.47,4.96,48,88.1,299751,299621,130,220,219.9,220.5,220.7,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.78,L99- NOM,19.69,15.3,0.337,7.74,3893719,87.9,0,-0.4,3.58,2.15,0.25,0.22,4.83,1.28,57.5,4.96,7.96,8,4.96
15:15:41,20200822,0A000,12.11,0.335,2.49,4.9,48,87.9,299752,299622,130,220,219.9,220.5,220.7,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.86,L99- NOM,19.74,15.2,0.337,7.74,3893720,87.6,0,-0.5,3.43,2.26,0.25,0.22,4.85,1.29,57.5,4.9,7.94,8,4.9
15:15:57,20200822,0A000,12.1,0.335,2.49,4.9,48,87.9,299753,299623,130,219.9,220,220.4,220.7,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.82,L99- NOM,19.82,16.2,0.337,7.74,3893721,87.5,0,-0.5,3.47,2.22,0.25,0.22,4.84,1.29,57.6,4.9,7.96,8,4.9
15:16:07,20200822,0A000,12.1,0.335,2.47,4.91,48,88,299754,299624,130,220,220,220.4,220.6,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.81,L99- NOM,19.9,16.6,0.337,7.74,3893722,87.7,0,-0.5,3.43,2.18,0.25,0.22,4.85,1.28,57.5,4.91,7.96,8,4.91
15:16:17,20200822,0A000,12.1,0.335,2.46,4.79,48,87.7,299755,299625,130,220,220,220.3,220.5,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.83,L99- NOM,19.9,17.3,0.337,7.74,3893723,87.4,0,-0.5,3.31,2.18,0.25,0.22,4.83,1.28,57.6,4.79,7.99,8,4.79
15:16:32,20200822,0A000,12.09,0.335,2.48,4.89,48,87.8,299756,299626,130,220.1,220.1,220.1,220.3,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.71,L99- NOM,19.78,18.8,0.337,7.74,3893724,87.5,0,-0.5,3.43,2.18,0.25,0.22,4.83,1.28,57.6,4.89,7.96,8,4.89
15:16:42,20200822,0A000,12.11,0.335,2.48,4.92,48,87.9,299757,299627,130,220.1,220.1,220,220.2,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.81,L99- NOM,20.15,19.6,0.337,7.71,3893725,87.6,0,-0.5,3.43,2.18,0.25,0.22,4.85,1.28,57.6,4.92,7.95,8,4.92
15:16:53,20200822,0A000,12.08,0.335,2.5,4.82,48,87.8,299758,299628,130,220,220.1,219.8,219.9,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.83,L99- NOM,19.99,20.5,0.337,7.74,3893726,87.5,0,-0.5,3.39,2.26,0.25,0.22,4.8,1.28,57.5,4.82,7.97,8,4.82
15:17:03,20200822,0A000,12.1,0.335,2.48,4.94,48,87.9,299759,299629,130,220,220.1,219.7,219.7,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.73,L99- NOM,20.2,21.4,0.337,7.74,3893727,87.6,0,-0.5,3.43,2.22,0.25,0.22,4.84,1.28,57.5,4.94,7.92,8,4.94
15:17:18,20200822,0A000,12.1,0.335,2.49,4.97,48,88,299760,299630,130,220,220.1,219.6,219.6,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.86,L99- NOM,20.15,21.7,0.337,7.74,3893728,87.8,0,-0.5,3.39,2.15,0.25,0.22,4.84,1.28,57.5,4.97,7.95,8,4.97
15:17:28,20200822,0A000,12.1,0.335,2.49,4.9,48,87.9,299761,299631,130,220,220.1,219.4,219.4,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.88,L99- NOM,19.86,22.2,0.337,7.71,3893729,87.6,0,-0.5,3.47,2.18,0.25,0.22,4.83,1.28,57.5,4.9,7.96,8,4.9
15:17:43,20200822,0A000,12.1,0.335,2.5,4.86,48,87.7,299762,299632,130,220,220.1,219.4,219.2,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.82,L99- NOM,19.78,22,0.337,7.74,3893730,87.4,0,-0.5,3.31,2.15,0.25,0.22,4.83,1.28,57.5,4.86,7.94,8,4.86
15:17:54,20200822,0A000,12.1,0.335,2.48,4.87,48,87.9,299763,299633,130,220,220.1,219.5,219.2,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.77,L99- NOM,19.9,21,0.337,7.71,3893731,87.6,0,-0.5,3.47,2.18,0.25,0.22,4.84,1.28,57.5,4.87,7.96,8,4.87
15:18:04,20200822,0A000,12.09,0.335,2.49,4.88,48,87.8,299764,299634,130,220,220.1,219.5,219.3,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.79,L99- NOM,19.86,20.5,0.337,7.74,3893732,87.4,0,-0.5,3.39,2.26,0.25,0.22,4.83,1.28,57.5,4.88,7.95,8,4.88
15:18:19,20200822,0A000,12.08,0.335,2.48,4.81,48,87.9,299765,299635,130,220,220,219.6,219.3,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.79,L99- NOM,19.9,19.8,0.337,7.74,3893733,87.7,0,-0.5,3.43,2.22,0.25,0.22,4.82,1.29,57.6,4.81,7.96,8,4.81
15:18:29,20200822,0A000,12.1,0.335,2.48,4.86,48,87.9,299766,299636,130,220,220,219.7,219.4,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.72,L99- NOM,19.78,18.5,0.337,7.74,3893734,87.6,0,-0.5,3.43,2.15,0.25,0.22,4.85,1.28,57.5,4.86,7.94,8,4.86
15:18:44,20200822,0A000,12.11,0.335,2.48,4.93,48,88,299767,299637,130,220,220,219.9,219.6,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.77,L99- NOM,19.94,17.5,0.337,7.74,3893735,87.6,0,-0.5,3.47,2.22,0.25,0.22,4.85,1.28,57.5,4.93,7.97,8,4.93
15:18:55,20200822,0A000,12.12,0.335,2.47,4.83,48,87.8,299768,299638,130,220,219.9,220.1,219.8,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.85,L99- NOM,20.03,16.6,0.337,7.74,3893736,87.5,0,-0.5,3.47,2.26,0.25,0.22,4.85,1.29,57.5,4.83,7.98,8,4.83
15:19:05,20200822,0A000,12.1,0.335,2.47,4.82,48,87.9,299769,299639,130,220,219.9,220.2,220,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.73,L99- NOM,19.99,15.6,0.337,7.74,3893737,87.6,0,-0.5,3.62,2.22,0.25,0.22,4.84,1.28,57.5,4.82,7.97,8,4.82
15:19:20,20200822,0A000,12.12,0.335,2.5,4.85,48,87.8,299770,299640,130,220,219.9,220.3,220.2,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.73,L99- NOM,19.78,15.1,0.337,7.74,3893738,87.5,0,-0.5,3.35,2.18,0.25,0.22,4.86,1.28,57.6,4.85,7.94,8,4.85
15:19:30,20200822,0A000,12.1,0.335,2.49,4.9,48,88,299771,299641,130,220,219.9,220.4,220.3,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.77,L99- NOM,19.86,14.7,0.337,7.74,3893739,87.7,0,-0.4,3.5,2.22,0.25,0.22,4.84,1.29,57.5,4.9,7.97,8,4.9
15:19:45,20200822,0A000,12.09,0.335,2.49,4.83,48,87.8,299772,299642,130,220,219.9,220.5,220.4,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.82,L99- NOM,19.69,14.9,0.337,7.74,3893740,87.6,0,-0.6,3.47,2.3,0.25,0.22,4.83,1.28,57.5,4.83,7.94,8,4.83
15:19:56,20200822,0A000,12.1,0.335,2.47,4.89,48,88,299773,299643,130,220,219.9,220.4,220.6,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.75,L99- NOM,19.61,15.6,0.337,7.74,3893741,87.6,0,-0.5,3.43,2.26,0.25,0.22,4.84,1.28,57.5,4.89,7.96,8,4.89
